City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
167,Pangnirtung,66.1451,-65.7125,3.2,66,90,8.05,CA,2021-12-31 19:39:46
168,Cidreira,-30.1811,-50.2056,75.6,78,73,17.63,BR,2021-12-31 19:39:46
169,Kuito,-12.3833,16.9333,59.16,92,10,2.21,AO,2021-12-31 19:39:47
170,Sur,22.5667,59.5289,71.37,72,3,7.34,OM,2021-12-31 19:39:47
171,Combita,5.6333,-73.3167,60.94,70,95,1.99,CO,2021-12-31 19:39:47
172,Cururupu,-1.8283,-44.8683,78.08,92,100,4.38,BR,2021-12-31 19:39:48
173,Port Lincoln,-34.7333,135.8667,71.22,56,100,5.55,AU,2021-12-31 19:39:48
174,Airai,-8.9266,125.4092,60.4,90,98,1.12,TL,2021-12-31 19:39:49
175,Iberia,29.9502,-91.7507,82.38,69,40,14.97,US,2021-12-31 19:39:49
176,Nioro,13.35,-15.75,85.41,11,71,8.05,GM,2021-12-31 19:39:49
177,Fortuna,40.5982,-124.1573,45.93,94,95,1.01,US,2021-12-31 19:39:50
178,Port Blair,11.6667,92.75,80.4,74,5,11.54,IN,2021-12-31 19:39:50
179,Quang Ngai,15.1167,108.8,68.95,89,93,4.32,VN,2021-12-31 19:39:51
180,Merauke,-8.4667,140.3333,79.43,85,97,7.36,ID,2021-12-31 19:39:51
181,Carnarvon,-24.8667,113.6333,75.27,78,0,13.8,AU,2021-12-31 19:39:51
182,Talnakh,69.4865,88.3972,-23.8,99,100,4.23,RU,2021-12-31 19:39:52
183,Kaseda,31.4167,130.3167,34.84,68,91,11.54,JP,2021-12-31 19:39:52
184,Cabo San Lucas,22.8909,-109.9124,85.51,77,75,5.99,MX,2021-12-31 19:39:00
185,Nouadhibou,20.931,-17.0347,76.98,36,0,8.05,MR,2021-12-31 19:39:53
186,Qorveh,35.1664,47.8045,31.84,80,9,5.19,IR,2021-12-31 19:39:53
187,Sechura,-5.5569,-80.8222,77.5,60,31,15.97,PE,2021-12-31 19:39:54
188,Marsaxlokk,35.8419,14.5431,56.08,66,0,5.75,MT,2021-12-31 19:39:54
189,Westport,41.1415,-73.3579,53.15,92,90,1.01,US,2021-12-31 19:39:55
190,Bathsheba,13.2167,-59.5167,84.81,58,40,19.57,BB,2021-12-31 19:39:55
191,Tuatapere,-46.1333,167.6833,57.81,87,99,4.43,NZ,2021-12-31 19:39:55
192,Kaitangata,-46.2817,169.8464,61.93,82,100,3.11,NZ,2021-12-31 19:39:56
193,Mount Gambier,-37.8333,140.7667,62.51,72,100,10.36,AU,2021-12-31 19:35:31
194,Umm Lajj,25.0213,37.2685,68.88,45,0,5.26,SA,2021-12-31 19:39:56
195,Aktau,43.65,51.2,30.78,52,71,7.2,KZ,2021-12-31 19:39:57
196,Killybegs,54.6333,-8.45,55.11,87,100,17.52,IE,2021-12-31 19:39:57
197,Hambantota,6.1241,81.1185,75.97,91,96,12.8,LK,2021-12-31 19:39:58
198,Cayenne,4.9333,-52.3333,82.44,80,0,5.01,GF,2021-12-31 19:39:58
199,Freeport,40.6576,-73.5832,53.58,82,90,8.01,US,2021-12-31 19:38:57
200,Bambous Virieux,-20.3428,57.7575,77.25,78,40,6.91,MU,2021-12-31 19:39:59
201,Moroni,-11.7022,43.2551,79.29,75,5,4.59,KM,2021-12-31 19:39:59
202,Dandong,40.1292,124.3947,13.75,41,6,3.8,CN,2021-12-31 19:40:00
203,Ust-Nera,64.5667,143.2,-43.85,100,86,2.48,RU,2021-12-31 19:40:00
204,Albacete,38.8333,-2.0,45.41,76,0,5.75,ES,2021-12-31 19:40:01
205,Ponta Delgada,37.7333,-25.6667,63.32,63,40,18.41,PT,2021-12-31 19:40:01
206,Thinadhoo,0.5333,72.9333,81.19,74,54,9.64,MV,2021-12-31 19:40:02
207,Ascension,30.2169,-90.9001,84.27,66,40,12.66,US,2021-12-31 19:40:02
208,Nandgaon,20.3167,74.65,65.97,67,48,2.55,IN,2021-12-31 19:40:03
209,Emerald,-23.5333,148.1667,71.74,78,0,9.22,AU,2021-12-31 19:35:42
210,Novopavlovka,51.2172,109.2091,-17.39,100,30,2.35,RU,2021-12-31 19:40:03
211,Latung,5.5,120.8833,81.27,72,100,11.99,PH,2021-12-31 19:40:04
212,Los Llanos De Aridane,28.6585,-17.9182,69.55,39,0,7.0,ES,2021-12-31 19:40:04
213,Moberly,39.4184,-92.4382,62.02,48,1,13.8,US,2021-12-31 19:40:04
214,Tingi,-11.3,35.0333,65.52,85,95,3.65,TZ,2021-12-31 19:40:05
215,Soyo,-6.1349,12.3689,78.6,89,64,8.63,AO,2021-12-31 19:40:05
216,Camopi,3.1655,-52.3158,76.19,97,71,4.74,GF,2021-12-31 19:40:06
217,Severo-Kurilsk,50.6789,156.125,24.24,82,64,9.24,RU,2021-12-31 19:40:06
218,Tooele,40.5308,-112.2983,33.85,86,90,0.0,US,2021-12-31 19:40:06
219,Terralba,39.7192,8.6392,56.01,95,19,1.95,IT,2021-12-31 19:40:07
220,Olga,43.7444,135.2892,1.65,46,0,12.41,RU,2021-12-31 19:40:07
221,Georgetown,5.4112,100.3354,80.89,82,20,1.01,MY,2021-12-31 19:40:08
222,Lebu,-37.6167,-73.65,61.95,71,0,11.88,CL,2021-12-31 19:40:08
223,Mangrol,21.1167,70.1167,68.72,61,18,10.36,IN,2021-12-31 19:40:08
224,Tecoanapa,16.5167,-98.75,82.63,56,0,8.9,MX,2021-12-31 19:40:09
225,Comodoro Rivadavia,-45.8667,-67.5,75.06,19,20,25.32,AR,2021-12-31 19:40:09
226,Luderitz,-26.6481,15.1594,62.33,82,0,12.01,NA,2021-12-31 19:40:10
227,Guerrero Negro,27.9769,-114.0611,64.83,55,0,24.16,MX,2021-12-31 19:40:10
228,Takoradi,4.8845,-1.7554,80.87,82,83,8.66,GH,2021-12-31 19:40:10
229,Bielsk Podlaski,52.7651,23.1865,49.24,95,100,18.7,PL,2021-12-31 19:40:11
230,Svetlaya,46.5389,138.3297,2.89,69,100,14.72,RU,2021-12-31 19:40:11
231,Souillac,-20.5167,57.5167,77.38,78,40,6.91,MU,2021-12-31 19:40:12
232,Egvekinot,66.3167,-179.1667,-17.5,84,19,8.95,RU,2021-12-31 19:40:12
233,Havoysund,70.9963,24.6622,27.48,55,98,16.98,NO,2021-12-31 19:35:23
234,Flinders,-34.5833,150.8552,70.05,83,28,1.99,AU,2021-12-31 19:40:13
235,Luis Correia,-2.8792,-41.6669,86.0,79,75,13.8,BR,2021-12-31 19:40:13
236,Bubaque,11.2833,-15.8333,80.44,73,46,13.82,GW,2021-12-31 19:40:13
237,Constitucion,-35.3333,-72.4167,65.57,58,0,20.94,CL,2021-12-31 19:40:14
238,Puerto Leguizamo,-0.1934,-74.7819,86.74,60,100,1.1,CO,2021-12-31 19:40:14
239,Victoria Point,-27.5833,153.3,71.58,96,81,1.01,AU,2021-12-31 19:40:15
240,Kiruna,67.8557,20.2251,2.32,85,6,4.61,SE,2021-12-31 19:40:15
241,Saint-Donat-De-Montcalm,46.3187,-74.2219,30.06,95,100,3.91,CA,2021-12-31 19:40:16
242,Broken Hill,-31.95,141.4333,76.71,27,83,11.5,AU,2021-12-31 19:36:49
243,Kokopo,-4.352,152.2633,78.31,83,100,6.64,PG,2021-12-31 19:40:16
244,Salalah,17.0151,54.0924,77.09,78,75,1.14,OM,2021-12-31 19:35:54
245,Vardo,70.3705,31.1107,30.02,62,100,20.54,NO,2021-12-31 19:36:32
246,Were Ilu,10.6,39.4333,53.49,71,98,6.49,ET,2021-12-31 19:40:17
247,Iqaluit,63.7506,-68.5145,13.73,62,75,5.75,CA,2021-12-31 19:40:18
248,Tautira,-17.7333,-149.15,86.02,79,100,17.09,PF,2021-12-31 19:40:18
249,Boyolangu,-8.1181,111.8935,75.6,88,100,1.86,ID,2021-12-31 19:40:18
250,Kalanchak,46.2562,33.2907,38.98,94,99,7.72,UA,2021-12-31 19:40:19
251,Sfantu Gheorghe,45.8667,25.7833,45.27,98,100,3.27,RO,2021-12-31 19:40:19
252,Buala,-8.145,159.5921,79.88,81,100,0.98,SB,2021-12-31 19:40:20
253,Rawson,-43.3002,-65.1023,78.94,21,100,17.96,AR,2021-12-31 19:40:20
254,Andenes,69.3143,16.1194,30.18,64,20,26.46,NO,2021-12-31 19:40:20
255,Digby,44.6169,-65.7655,42.31,96,100,4.63,CA,2021-12-31 19:40:21
256,Lahij,13.1667,44.5833,69.39,75,100,4.85,YE,2021-12-31 19:40:21
257,Korem,12.5058,39.5228,53.13,84,100,2.93,ET,2021-12-31 19:40:22
258,Port Augusta,-32.5,137.7667,73.54,49,100,7.11,AU,2021-12-31 19:40:22
259,Ust-Kuyga,70.0167,135.6,-42.23,99,100,4.72,RU,2021-12-31 19:40:23
260,Vilyuysk,63.7553,121.6247,-27.58,98,100,4.34,RU,2021-12-31 19:40:23
261,Dongsheng,39.8161,109.9776,16.95,51,8,13.51,CN,2021-12-31 19:40:24
262,Greenville,35.6127,-77.3663,74.28,85,98,8.01,US,2021-12-31 19:37:40
263,Nyurba,63.2842,118.3319,-21.05,99,99,1.7,RU,2021-12-31 19:40:24
264,Jumla,29.2747,82.1838,34.2,45,99,3.6,NP,2021-12-31 19:40:25
265,Carutapera,-1.195,-46.02,79.25,87,100,7.65,BR,2021-12-31 19:40:25
266,Geraldton,-28.7667,114.6,72.01,83,90,17.27,AU,2021-12-31 19:40:26
267,Murgab,37.4966,61.9714,44.47,81,75,0.0,TM,2021-12-31 19:40:26
268,Shingu,33.7333,135.9833,41.92,64,10,12.71,JP,2021-12-31 19:40:26
269,La Rioja,42.25,-2.5,49.05,46,35,8.12,ES,2021-12-31 19:36:30
270,Tilichiki,60.4667,166.1,19.04,81,100,16.91,RU,2021-12-31 19:35:46
271,Nishihara,26.1842,127.7558,58.28,55,1,9.22,JP,2021-12-31 19:40:27
272,Aden,12.7794,45.0367,77.58,72,100,16.64,YE,2021-12-31 19:40:28
273,Gao,16.6362,1.637,70.5,15,0,11.86,ML,2021-12-31 19:40:28
274,Lorengau,-2.0226,147.2712,80.44,78,100,1.77,PG,2021-12-31 19:36:27
275,Portland,45.5234,-122.6762,40.14,91,75,1.01,US,2021-12-31 19:38:36
276,Matadi,-5.8167,13.45,78.94,87,99,3.11,CD,2021-12-31 19:40:29
277,Sakaiminato,35.55,133.2333,37.38,81,75,6.91,JP,2021-12-31 19:40:29
278,Fort Nelson,58.8053,-122.7002,-11.61,70,75,2.3,CA,2021-12-31 19:36:09
279,Nicoya,10.1483,-85.452,90.95,48,92,9.46,CR,2021-12-31 19:40:30
280,Rawah,34.4816,41.9093,48.67,39,6,4.27,IQ,2021-12-31 19:40:30
281,Lavrentiya,65.5833,-171.0,-17.09,88,6,8.52,RU,2021-12-31 19:40:31
282,Port-Cartier,50.0334,-66.8654,28.62,87,39,1.28,CA,2021-12-31 19:40:31
283,Bellevue,47.6104,-122.2007,35.04,73,1,1.01,US,2021-12-31 19:40:31
284,Colares,38.7992,-9.4469,65.89,62,99,4.0,PT,2021-12-31 19:40:32
285,Rio Grande,-32.035,-52.0986,82.51,77,50,6.4,BR,2021-12-31 19:40:32
286,Sao Lourenco Do Oeste,-26.3592,-52.8511,81.7,41,63,3.06,BR,2021-12-31 19:40:33
287,Gonbad-E Qabus,37.25,55.1672,46.44,47,0,3.0,IR,2021-12-31 19:40:33
288,Atikokan,48.7555,-91.6216,-0.31,84,100,9.22,CA,2021-12-31 19:40:34
289,Sisimiut,66.9395,-53.6735,15.44,91,100,8.01,GL,2021-12-31 19:40:34
290,Mezen,65.8522,44.24,13.89,95,100,8.77,RU,2021-12-31 19:40:35
291,Zhangjiakou,40.81,114.8794,19.26,40,36,0.81,CN,2021-12-31 19:40:35
292,Ojinaga,29.5667,-104.4167,78.57,33,90,8.05,MX,2021-12-31 19:40:35
293,Harper,4.375,-7.7169,79.41,83,58,7.58,LR,2021-12-31 19:40:36
294,Wanning,18.8003,110.3967,68.27,87,100,8.72,CN,2021-12-31 19:40:36
295,Korla,41.7597,86.1469,20.68,64,100,1.05,CN,2021-12-31 19:40:37
296,Ewa Beach,21.3156,-158.0072,73.69,91,75,5.99,US,2021-12-31 19:40:37
297,Solnechnyy,50.7214,136.6319,-0.47,78,91,4.38,RU,2021-12-31 19:40:37
298,Manggar,-2.8833,108.2667,78.44,84,82,5.95,ID,2021-12-31 19:40:38
299,Codrington,-38.2667,141.9667,65.37,59,100,6.98,AU,2021-12-31 19:40:38
300,La Paz,-16.5,-68.15,67.98,27,40,10.36,BO,2021-12-31 19:37:40
301,Lagoa,39.05,-27.9833,58.71,70,59,20.85,PT,2021-12-31 19:40:39
302,Marystown,47.1666,-55.1483,33.85,100,100,1.61,CA,2021-12-31 19:40:39
303,Tyup,42.7276,78.3648,18.7,79,100,3.87,KG,2021-12-31 19:40:40
304,Beringovskiy,63.05,179.3167,-13.18,94,91,7.29,RU,2021-12-31 19:40:40
305,Belchatow,51.3688,19.3567,52.45,90,100,18.61,PL,2021-12-31 19:40:41
306,Eyemouth,55.8713,-2.0901,53.83,87,100,10.0,GB,2021-12-31 19:40:41
307,Nanortalik,60.1432,-45.2371,20.34,62,22,8.3,GL,2021-12-31 19:40:42
308,Atlantis,-33.5667,18.4834,62.42,84,25,5.46,ZA,2021-12-31 19:40:42
309,Vestmanna,62.1564,-7.1664,36.52,65,75,8.05,FO,2021-12-31 19:40:42
310,Humaita,-7.5061,-63.0208,89.51,51,45,3.85,BR,2021-12-31 19:40:43
311,Acapulco,16.8634,-99.8901,84.02,65,1,4.61,MX,2021-12-31 19:40:43
312,Hami,42.8,93.45,18.61,60,8,4.0,CN,2021-12-31 19:40:44
313,Praia,14.9215,-23.5087,81.14,41,0,13.8,CV,2021-12-31 19:40:30
314,Ancud,-41.8697,-73.8203,58.53,88,100,16.69,CL,2021-12-31 19:40:44
315,Pevek,69.7008,170.3133,-18.0,96,91,1.74,RU,2021-12-31 19:40:45
316,Ambon,-3.6954,128.1814,80.28,81,69,4.76,ID,2021-12-31 19:40:45
317,Ubinskoye,55.3068,79.6802,3.2,90,100,6.49,RU,2021-12-31 19:40:45
318,Saskylakh,71.9167,114.0833,-42.99,98,100,3.06,RU,2021-12-31 19:40:46
319,Gigmoto,13.7796,124.39,76.01,82,100,19.08,PH,2021-12-31 19:40:46
320,Shagonar,51.5333,92.8,-13.38,98,97,2.13,RU,2021-12-31 19:40:46
321,Mwense,-10.3845,28.698,67.8,95,100,2.35,ZM,2021-12-31 19:40:47
322,Dikson,73.5069,80.5464,-12.03,97,99,3.78,RU,2021-12-31 19:40:47
323,Camacha,33.0833,-16.3333,66.96,83,0,11.5,PT,2021-12-31 19:40:48
324,Jaguarari,-10.2639,-40.1958,77.25,64,100,2.48,BR,2021-12-31 19:40:48
325,Krasnoselkup,65.7,82.4667,-34.26,100,100,5.93,RU,2021-12-31 19:40:48
326,Lilongwe,-13.9669,33.7873,71.47,71,91,1.61,MW,2021-12-31 19:40:49
327,Santana Do Acarau,-3.4606,-40.2122,86.38,56,80,8.7,BR,2021-12-31 19:40:49
328,Letlhakane,-21.4167,25.5833,78.66,52,58,11.86,BW,2021-12-31 19:40:50
329,Buenaventura,3.8801,-77.0312,68.92,92,74,6.06,CO,2021-12-31 19:40:50
330,Pingliang,35.5392,106.6861,29.1,30,3,4.36,CN,2021-12-31 19:40:50
331,Nieuw Amsterdam,5.8833,-55.0833,86.16,68,20,2.3,SR,2021-12-31 19:40:51
332,La Ronge,55.1001,-105.2842,-18.15,69,90,8.05,CA,2021-12-31 19:40:51
333,Kuzino,57.0224,59.4412,10.99,97,99,4.41,RU,2021-12-31 19:40:52
334,Nizwa,22.9333,57.5333,66.09,81,25,3.74,OM,2021-12-31 19:40:52
335,Wanaka,-44.7,169.15,60.67,77,26,6.29,NZ,2021-12-31 19:40:53
336,Vaitape,-16.5167,-151.75,81.25,77,64,17.31,PF,2021-12-31 19:40:53
337,Shafter,35.5005,-119.2718,49.06,91,100,9.24,US,2021-12-31 19:40:53
338,Muriae,-21.1306,-42.3664,73.22,96,100,1.63,BR,2021-12-31 19:40:54
339,Lages,-27.8161,-50.3261,71.58,62,99,7.94,BR,2021-12-31 19:40:54
340,Kurkino,53.4257,38.6582,26.4,96,100,11.45,RU,2021-12-31 19:40:55
341,Talcahuano,-36.7167,-73.1167,65.88,55,0,24.16,CL,2021-12-31 19:40:55
342,Omboue,-1.5746,9.2618,77.16,91,100,4.45,GA,2021-12-31 19:40:55
343,Tigil,57.8,158.6667,21.7,80,100,9.84,RU,2021-12-31 19:40:56
344,Lokosovo,61.1333,74.8167,3.52,92,100,7.74,RU,2021-12-31 19:40:56
345,Mercedes,-34.6515,-59.4307,98.85,11,2,2.73,AR,2021-12-31 19:40:57
346,Gat,31.61,34.7642,57.88,100,100,5.97,IL,2021-12-31 19:39:05
347,Lodja,-3.4833,23.4333,69.69,90,99,0.67,CD,2021-12-31 19:40:57
348,Horodyshche,49.2849,31.4451,34.54,99,100,9.57,UA,2021-12-31 19:40:58
349,Erzin,36.9559,36.2,50.72,59,70,7.29,TR,2021-12-31 19:40:58
350,Araouane,18.9048,-3.5265,70.81,13,0,9.84,ML,2021-12-31 19:40:58
351,La Grande,45.3246,-118.0877,22.01,80,98,5.97,US,2021-12-31 19:40:59
352,Sept-Iles,50.2001,-66.3821,28.92,86,90,0.0,CA,2021-12-31 19:40:59
353,Namuac,18.6109,121.1657,72.45,83,94,17.45,PH,2021-12-31 19:41:00
354,Plettenberg Bay,-34.0527,23.3716,65.46,86,39,2.46,ZA,2021-12-31 19:41:00
355,Alofi,-19.0595,-169.9187,80.49,83,100,8.05,NU,2021-12-31 19:41:00
356,Mackay,-21.15,149.2,72.68,88,60,5.75,AU,2021-12-31 19:41:01
357,Arlit,18.7369,7.3853,68.29,20,0,13.6,NE,2021-12-31 19:41:01
358,Inirida,3.8653,-67.9239,86.34,65,100,3.65,CO,2021-12-31 19:41:02
359,San Ramon,37.7799,-121.978,52.09,74,1,1.99,US,2021-12-31 19:37:15
360,Ngunguru,-35.6167,174.5,65.16,73,11,12.64,NZ,2021-12-31 19:41:02
361,Kaduy,59.2,37.15,23.04,96,100,5.7,RU,2021-12-31 19:41:03
362,Namibe,-15.1961,12.1522,72.37,65,18,6.89,AO,2021-12-31 19:41:03
363,Dali,25.7,100.1833,42.26,85,0,4.63,CN,2021-12-31 19:41:04
364,Pinawa,50.1489,-95.8811,-11.78,86,100,7.96,CA,2021-12-31 19:41:04
365,Mecca,21.4267,39.8261,73.92,41,90,2.62,SA,2021-12-31 19:40:49
366,Ndele,8.4109,20.6473,78.89,28,7,2.1,CF,2021-12-31 19:41:05
367,Shurugwi,-19.6702,30.0059,62.37,93,100,3.06,ZW,2021-12-31 19:41:05
368,Zomin,39.9606,68.3958,43.97,44,100,3.6,UZ,2021-12-31 19:41:05
369,Houston,29.7633,-95.3633,84.29,69,40,8.01,US,2021-12-31 19:41:05
370,Kaka,37.3482,59.6143,44.37,38,100,3.78,TM,2021-12-31 19:41:06
371,College,64.8569,-147.8028,1.35,69,75,10.36,US,2021-12-31 19:39:59
372,Yining,29.0361,114.5636,44.83,51,100,0.13,CN,2021-12-31 19:41:07
373,Monrovia,6.3005,-10.7969,82.17,77,38,8.88,LR,2021-12-31 19:41:07
374,Ahipara,-35.1667,173.1667,67.37,68,5,10.8,NZ,2021-12-31 19:41:07
375,Ishigaki,24.3448,124.1572,67.42,62,100,14.47,JP,2021-12-31 19:41:08
376,Bundaberg,-24.85,152.35,74.21,95,90,7.0,AU,2021-12-31 19:41:08
377,Ormara,25.2088,64.6357,71.94,42,23,8.14,PK,2021-12-31 19:41:08
378,Dharangaon,21.0167,75.2667,66.18,63,27,8.72,IN,2021-12-31 19:41:09
379,Rosetta,31.4044,30.4164,53.42,85,4,10.09,EG,2021-12-31 19:41:09
380,Vitim,59.4511,112.5578,-7.2,95,72,8.16,RU,2021-12-31 19:41:10
381,Mpika,-11.8343,31.4529,64.15,92,89,2.08,ZM,2021-12-31 19:41:10
382,Monteagudo,-19.8167,-63.9833,67.78,54,84,3.27,BO,2021-12-31 19:41:11
383,Saint-Georges,12.0564,-61.7485,85.68,62,20,12.44,GD,2021-12-31 19:41:11
384,Jawhar,2.7809,45.5005,72.91,78,35,15.39,SO,2021-12-31 19:41:11
385,Quelimane,-17.8786,36.8883,82.35,89,40,9.22,MZ,2021-12-31 19:41:12
386,Moose Factory,51.2585,-80.6094,10.4,78,90,11.5,CA,2021-12-31 19:41:12
387,Sidrolandia,-20.9319,-54.9614,84.99,82,98,3.98,BR,2021-12-31 19:41:13
388,Inhambane,-23.865,35.3833,76.98,83,20,4.61,MZ,2021-12-31 19:41:13
389,Puerto Ayacucho,5.6639,-67.6236,91.18,55,100,6.11,VE,2021-12-31 19:41:13
390,Uvira,-3.4067,29.1458,73.67,87,100,0.81,CD,2021-12-31 19:41:14
391,Tyukhtet,56.5389,89.3011,3.34,92,100,9.35,RU,2021-12-31 19:41:14
392,Belmonte,-15.8631,-38.8828,84.2,77,100,10.02,BR,2021-12-31 19:41:15
393,Turukhansk,65.8167,87.9833,-29.85,100,97,5.57,RU,2021-12-31 19:41:15
394,Hastings,50.8552,0.5729,55.98,88,100,16.13,GB,2021-12-31 19:41:15
395,Paamiut,61.994,-49.6678,14.04,69,100,6.96,GL,2021-12-31 19:41:16
396,Salvador,13.8333,-88.9167,86.05,29,10,4.16,SV,2021-12-31 19:41:16
397,San Andres,12.5847,-81.7006,86.02,66,20,12.66,CO,2021-12-31 19:41:17
398,Khorinsk,52.1657,109.7726,-2.92,90,73,7.74,RU,2021-12-31 19:41:17
399,Peterhead,57.5058,-1.7981,47.12,94,100,5.57,GB,2021-12-31 19:41:17
400,Lompoc,34.6391,-120.4579,59.56,70,20,12.66,US,2021-12-31 19:41:18
401,Shakawe,-18.3667,21.85,72.81,74,56,5.97,BW,2021-12-31 19:41:18
402,Dicabisagan,17.0818,122.4157,71.98,85,99,10.31,PH,2021-12-31 19:41:19
403,Toyooka,35.5333,134.8333,35.02,84,100,15.75,JP,2021-12-31 19:41:19
404,Monticello,45.3055,-93.7941,17.67,84,1,11.5,US,2021-12-31 19:41:19
405,Cartagena,10.3997,-75.5144,87.42,62,20,20.71,CO,2021-12-31 19:40:01
406,Manavalakurichi,8.1333,77.3,82.49,78,23,9.62,IN,2021-12-31 19:41:20
407,Rathdrum,47.8137,-116.892,18.09,74,75,5.01,US,2021-12-31 19:41:20
408,Chapleau,47.8405,-83.4034,28.49,74,75,8.05,CA,2021-12-31 19:41:21
409,Susanville,40.4163,-120.653,34.81,61,20,3.44,US,2021-12-31 19:39:43
410,Nome,64.5011,-165.4064,-2.13,60,1,8.05,US,2021-12-31 19:41:21
411,Tarpon Springs,28.1461,-82.7568,86.41,76,1,1.01,US,2021-12-31 19:39:02
412,Maues,-3.3836,-57.7186,79.56,94,100,0.25,BR,2021-12-31 19:41:22
413,Bom Jesus Da Lapa,-13.255,-43.4181,81.03,73,100,4.81,BR,2021-12-31 19:41:22
414,Wapi Pathum,15.8452,103.3768,68.32,77,2,11.1,TH,2021-12-31 19:41:23
415,Bereda,43.2686,-7.5406,62.35,82,100,3.22,ES,2021-12-31 19:41:23
416,Jaciara,-15.9653,-54.9683,82.13,80,58,4.56,BR,2021-12-31 19:41:24
417,Aykhal,66.0,111.5,-20.78,99,100,1.16,RU,2021-12-31 19:41:24
418,Tomatlan,19.9333,-105.25,85.86,42,0,8.9,MX,2021-12-31 19:41:25
419,Tura,25.5198,90.2201,55.92,72,92,3.96,IN,2021-12-31 19:41:25
420,Desnogorsk,54.1508,33.2815,33.13,98,100,8.77,RU,2021-12-31 19:41:25
421,Shimoda,34.6667,138.95,31.1,53,0,19.1,JP,2021-12-31 19:41:26
422,Darnah,32.767,22.6367,61.38,82,64,22.08,LY,2021-12-31 19:41:26
423,Ballina,-28.8667,153.5667,71.56,85,90,1.14,AU,2021-12-31 19:41:26
424,Woodward,36.4337,-99.3904,65.43,26,1,18.41,US,2021-12-31 19:41:27
425,Taraz,42.9,71.3667,36.01,80,90,6.71,KZ,2021-12-31 19:41:27
426,Flin Flon,54.7682,-101.865,-13.16,70,75,8.05,CA,2021-12-31 19:41:28
427,Christchurch,-43.5333,172.6333,70.48,78,0,2.3,NZ,2021-12-31 19:41:28
428,Pochutla,15.7432,-96.4661,88.83,40,0,8.84,MX,2021-12-31 19:41:29
429,Lazaro Cardenas,17.9583,-102.2,81.68,61,0,8.97,MX,2021-12-31 19:41:29
430,Komagane,35.7296,137.9396,25.77,88,30,1.28,JP,2021-12-31 19:41:30
431,Moindou,-21.6924,165.677,76.95,81,100,6.38,NC,2021-12-31 19:41:30
432,Taltal,-25.4,-70.4833,70.74,73,17,8.63,CL,2021-12-31 19:41:30
433,Roald,62.5833,6.1333,36.91,100,75,5.75,NO,2021-12-31 19:41:31
434,Waitati,-45.75,170.5667,63.61,63,33,4.41,NZ,2021-12-31 19:41:31
435,Nemuro,43.3236,145.575,17.02,55,6,18.25,JP,2021-12-31 19:41:32
436,Yarmouth,41.7057,-70.2286,49.24,91,90,5.99,US,2021-12-31 19:41:32
437,Santa Cruz,-17.8,-63.1667,91.45,58,40,17.27,BO,2021-12-31 19:41:02
438,Puerto Narino,-3.7703,-70.3831,82.35,89,100,1.5,CO,2021-12-31 19:41:33
439,Suntar,62.1444,117.6319,-11.92,100,100,2.53,RU,2021-12-31 19:41:33
440,Silver City,32.7701,-108.2803,40.03,96,90,3.0,US,2021-12-31 19:41:34
441,Sitka,57.0531,-135.33,37.29,70,90,16.11,US,2021-12-31 19:41:34
442,Port Keats,-14.25,129.55,82.71,80,31,8.95,AU,2021-12-31 19:41:34
443,Okhotsk,59.3833,143.3,-21.33,76,0,18.07,RU,2021-12-31 19:41:35
444,Tambura,5.6,27.4667,85.37,31,100,3.53,SS,2021-12-31 19:41:35
445,Lindi,-10.0,39.7167,77.58,86,89,2.95,TZ,2021-12-31 19:41:36
446,Fare,-16.7,-151.0167,81.14,77,71,17.6,PF,2021-12-31 19:41:36
447,Gasa,31.5,34.4667,58.98,80,97,9.8,PS,2021-12-31 19:37:16
448,Wittstock,53.1612,12.4829,53.53,94,100,14.81,DE,2021-12-31 19:41:37
449,Itaobim,-16.5667,-41.8333,76.59,89,100,2.89,BR,2021-12-31 19:41:37
450,Gazimurskiy Zavod,51.5461,118.3266,-3.17,99,100,2.01,RU,2021-12-31 19:41:38
451,Zemio,5.0314,25.1361,76.64,62,67,3.85,CF,2021-12-31 19:41:38
452,Olafsvik,64.8945,-23.7142,34.56,64,100,16.69,IS,2021-12-31 19:41:39
453,Kutum,14.2,24.6667,66.67,23,100,7.25,SD,2021-12-31 19:36:52
454,Coahuayana,18.7333,-103.6833,87.28,47,0,6.49,MX,2021-12-31 19:41:39
455,Mbanza-Ngungu,-5.25,14.8667,69.53,94,84,1.74,CD,2021-12-31 19:41:39
456,Srednekolymsk,67.45,153.6833,-46.01,100,87,0.96,RU,2021-12-31 19:41:40
457,Washougal,45.5826,-122.3534,39.38,89,90,17.27,US,2021-12-31 19:37:09
458,Nabire,-3.3667,135.4833,75.52,91,99,3.44,ID,2021-12-31 19:41:41
459,Kenai,60.5544,-151.2583,23.14,93,90,3.44,US,2021-12-31 19:41:41
460,Sena Madureira,-9.0656,-68.6569,86.58,64,84,2.89,BR,2021-12-31 19:41:42
461,Richards Bay,-28.783,32.0377,68.58,93,100,5.66,ZA,2021-12-31 19:41:42
462,Bahia Blanca,-38.7196,-62.2724,91.8,13,0,12.01,AR,2021-12-31 19:41:42
463,Tanabe,33.7333,135.3667,41.94,58,93,5.99,JP,2021-12-31 19:41:43
464,Castlebar,53.85,-9.3,54.99,92,100,15.88,IE,2021-12-31 19:41:43
